160000	0.06	0.06	3799.5540886291537	-12	-12
-9.24	1.5599999999999987	4.9587375184643236e-6	0	0	0
-9.24	1.6199999999999992	4.319304949214021e-6	0	0	0
-9.24	1.6799999999999997	3.70478271781632e-6	0	0	0
-9.24	1.7400000000000002	3.1292329472710546e-6	0	0	0
-9.24	1.799999999999999	2.603039222779433e-6	0	0	0
-9.18	1.379999999999999	0.000011796747208993101	0	0	0
-9.18	1.4399999999999995	0.000010759783440754699	0	0	0
-9.18	1.5	9.66143179377703e-6	0	0	0
-9.18	1.5599999999999987	8.540323920373908e-6	0	0	0
-9.18	1.6199999999999992	7.432727562650799e-6	0	0	0
-9.18	1.6799999999999997	6.369283710723909e-6	0	0	0
-9.18	1.7400000000000002	5.3744386951211435e-6	0	0	0
-9.18	1.799999999999999	4.465954739220665e-6	0	0	0
-9.18	1.8599999999999994	3.6548644410415885e-6	0	0	0
-9.120000000000001	0.41999999999999993	0.0003706665982095117	0	0	0
-9.120000000000001	0.4800000000000004	0.00036375283746761073	0	0	0
-9.120000000000001	0.5399999999999991	0.000351063732339204	0	0	0
-9.120000000000001	0.5999999999999996	0.00033322579203003404	0	0	0
-9.120000000000001	0.6600000000000001	0.0003110870603967065	0	0	0
-9.120000000000001	0.7199999999999989	0.0002856518879838394	0	0	0
-9.120000000000001	0.7799999999999994	0.0002580086256526367	0	0	0
-9.120000000000001	0.8399999999999999	0.00022925033501523844	0	0	0
-9.120000000000001	0.9000000000000004	0.00020040317906399354	0	0	0
-9.120000000000001	0.9599999999999991	0.00017236949313007612	0	0	0
-9.120000000000001	1.0199999999999996	0.00014589490194916987	0	0	0
-9.120000000000001	1.08	0.00012153153535719653	0	0	0
-9.120000000000001	1.1399999999999988	0.00009964934463016305	0	0	0
-9.120000000000001	1.1999999999999993	0.000024138133962478512	0	0	0
-9.120000000000001	1.2599999999999998	0.000023077895075185522	0	0	0
-9.120000000000001	1.3200000000000003	0.000021715264720925635	0	0	0
-9.120000000000001	1.379999999999999	0.000020110816564239252	0	0	0
-9.120000000000001	1.4399999999999995	0.000018331844581713737	0	0	0
-9.120000000000001	1.5	0.000016448563928604354	0	0	0
-9.120000000000001	1.5599999999999987	0.000014528006906604056	0	0	0
-9.120000000000001	1.6199999999999992	0.000012632760129847296	0	0	0
-9.120000000000001	1.6799999999999997	0.000010814761548524957	0	0	0
-9.120000000000001	1.7400000000000002	9.115969514863182e-6	0	0	0
-9.120000000000001	1.799999999999999	7.56648392589354e-6	0	0	0
-9.120000000000001	1.8599999999999994	6.1849663912625995e-6	0	0	0
-9.120000000000001	1.92	4.979341177680909e-6	0	0	0
-9.06	0.17999999999999972	0.0005972660319266662	0	0	0
-9.06	0.2400000000000002	0.0006266717951955779	0	0	0
-9.06	0.29999999999999893	0.0006466092909715288	0	0	0
-9.06	0.35999999999999943	0.0006560724210469213	0	0	0
-9.06	0.41999999999999993	0.0006543409296495615	0	0	0
-9.06	0.4800000000000004	0.000642035134130168	0	0	0
-9.06	0.5399999999999991	0.0006194597025886605	0	0	0
-9.06	0.5999999999999996	0.0005877263115373851	0	0	0
-9.06	0.6600000000000001	0.000548367000261835	0	0	0
-9.06	0.7199999999999989	0.0005031688774642254	0	0	0
-9.06	0.7799999999999994	0.00045407541683493947	0	0	0
-9.06	0.8399999999999999	0.00040305274848872265	0	0	0
-9.06	0.9000000000000004	0.0003519176142556104	0	0	0
-9.06	0.9599999999999991	0.00030228722130488776	0	0	0
-9.06	1.0199999999999996	0.0002554746915735529	0	0	0
-9.06	1.08	0.000220637677834575	0	0	0
-9.06	1.1399999999999988	0.00018297798329956823	0	0	0
-9.06	1.1999999999999993	0.0001500139022947835	0	0	0
-9.06	1.2599999999999998	0.00012175149961185709	0	0	0
-9.06	1.3200000000000003	0.00009797568898088505	0	0	0
-9.06	1.379999999999999	0.00007830980273462881	0	0	0
-9.06	1.4399999999999995	0.00006228145151459742	0	0	0
-9.06	1.5	0.000027659262566974118	0	0	0
-9.06	1.5599999999999987	0.00002440926250163003	0	0	0
-9.06	1.6199999999999992	0.000021204996743017342	0	0	0
-9.06	1.6799999999999997	0.000018134855737394356	0	0	0
-9.06	1.7400000000000002	0.00001526940506827263	0	0	0
-9.06	1.799999999999999	0.00001265920760094612	0	0	0
-9.06	1.8599999999999994	0.000010334978836245627	0	0	0
-9.06	1.92	8.309655886684175e-6	0	0	0
-9.06	1.9799999999999986	6.5805330000441255e-6	0	0	0
-9.	-0.0600000000000005	0.0007251330326394447	0	0	0
-9.	0.	0.0008137650854978158	0	0	0
