160000	0.06	0.06	2738.6429117129032	-12	-12
-8.7	-0.17999999999999972	7.738186597400764e-6	0	0	0
-8.7	-0.120000000000001	9.878152967673461e-6	0	0	0
-8.7	-0.0600000000000005	0.000012420778928074245	0	0	0
-8.7	0.	0.000015381592439230256	0	0	0
-8.7	0.05999999999999872	0.000018757763991557958	0	0	0
-8.7	0.11999999999999922	0.000022524294960431696	0	0	0
-8.7	0.17999999999999972	0.00002662889471929861	0	0	0
-8.7	0.2400000000000002	0.000030992638838500394	0	0	0
-8.7	0.29999999999999893	0.000035507978521202594	0	0	0
-8.7	0.35999999999999943	0.00004004128133139222	0	0	0
-8.7	0.41999999999999993	0.00004444201773167528	0	0	0
-8.7	0.4800000000000004	0.00004854392605347677	0	0	0
-8.7	0.5399999999999991	0.00005218074474967795	0	0	0
-8.7	0.5999999999999996	0.00005519455789449345	0	0	0
-8.7	0.6600000000000001	0.00005744676313386177	0	0	0
-8.64	-0.3600000000000012	6.036053245961275e-6	0	0	0
-8.64	-0.3000000000000007	8.072695957480337e-6	0	0	0
-8.64	-0.2400000000000002	0.000010637862706055702	0	0	0
-8.64	-0.17999999999999972	0.000013809953315440312	0	0	0
-8.64	-0.120000000000001	0.000017660310491446055	0	0	0
-8.64	-0.0600000000000005	0.000022243509204895385	0	0	0
-8.64	0.	0.000027590253463673978	0	0	0
-8.64	0.05999999999999872	0.00003369801690878575	0	0	0
-8.64	0.11999999999999922	0.00004052410027691002	0	0	0
-8.64	0.17999999999999972	0.000047977699305927535	0	0	0
-8.64	0.2400000000000002	0.00005591529754627149	0	0	0
-8.64	0.29999999999999893	0.00006414331915824726	0	0	0
-8.64	0.35999999999999943	0.0000724169796728087	0	0	0
-8.64	0.41999999999999993	0.00008045688323007576	0	0	0
-8.64	0.4800000000000004	0.00008795871122060091	0	0	0
-8.64	0.5399999999999991	0.00009461550172412946	0	0	0
-8.64	0.5999999999999996	0.00010013423433993252	0	0	0
-8.64	0.6600000000000001	0.00010426160008662108	0	0	0
-8.64	0.7199999999999989	0.00010679904320825901	0	0	0
-8.64	0.7799999999999994	0.00010762643507390708	0	0	0
-8.64	0.8399999999999999	0.00010669907126716626	0	0	0
-8.64	0.9000000000000004	0.00010406248825271813	0	0	0
-8.58	-0.41999999999999993	7.783464965194527e-6	0	0	0
-8.58	-0.3600000000000012	0.00001058513743245765	0	0	0
-8.58	-0.3000000000000007	0.000014184616606995635	0	0	0
-8.58	-0.2400000000000002	0.000018727925089471652	0	0	0
-8.58	-0.17999999999999972	0.00002435867036667992	0	0	0
-8.58	-0.120000000000001	0.00003120702674273072	0	0	0
-8.58	-0.0600000000000005	0.000039375718436945225	0	0	0
-8.58	0.	0.00004892741328217456	0	0	0
-8.58	0.05999999999999872	0.00005986608810121001	0	0	0
-8.58	0.11999999999999922	0.00007211605918546274	0	0	0
-8.58	0.17999999999999972	0.00008551754375291143	0	0	0
-8.58	0.2400000000000002	0.00009981186712169828	0	0	0
-8.58	0.29999999999999893	0.00011464669471254967	0	0	0
-8.58	0.35999999999999943	0.0001295848878418646	0	0	0
-8.58	0.41999999999999993	0.0001441148181334809	0	0	0
-8.58	0.4800000000000004	0.00015768652123956012	0	0	0
-8.58	0.5399999999999991	0.00016973708742667226	0	0	0
-8.58	0.5999999999999996	0.0001797348368613196	0	0	0
-8.58	0.6600000000000001	0.00018721513998462238	0	0	0
-8.58	0.7199999999999989	0.00019181667898917373	0	0	0
-8.58	0.7799999999999994	0.0001933114863113359	0	0	0
-8.58	0.8399999999999999	0.0001916320061653944	0	0	0
-8.58	0.9000000000000004	0.0001868531620926401	0	0	0
-8.58	0.9599999999999991	0.00017921630848801476	0	0	0
-8.58	1.0199999999999996	0.00016908318371884685	0	0	0
-8.58	1.08	0.000156929119242375	0	0	0
-8.52	-0.4800000000000004	9.73187893259773e-6	0	0	0
-8.52	-0.41999999999999993	0.000013457681263434929	0	0	0
-8.52	-0.3600000000000012	0.000018339783667522044	0	0	0
-8.52	-0.3000000000000007	0.00002462686108072781	0	0	0
-8.52	-0.2400000000000002	0.000032580684298832696	0	0	0
-8.52	-0.17999999999999972	0.000042461484721520116	0	0	0
-8.52	-0.120000000000001	0.00005451178628984176	0	0	0
-8.52	-0.0600000000000005	0.00006892493151190904	0	0	0
-8.52	0.	0.00008581612296252954	0	0	0
-8.52	0.05999999999999872	0.00010519526502232407	0	0	0
-8.52	0.11999999999999922	0.0001269406712332916	0	0	0
